id,criteria,baseGameWins,freeGameWins,payoutMultiplier
3227,0,0.0,0.0,0.0
3228,0,0.0,0.0,0.0
3229,0,0.0,0.0,0.0
3230,0,0.0,0.0,0.0
3231,basegame,1.68,0.0,1.68
3232,basegame,0.66,0.0,0.66
3233,0,0.0,0.0,0.0
3234,basegame,0.78,0.0,0.78
3235,0,0.0,0.0,0.0
3236,basegame,0.09,0.0,0.09
3237,0,0.0,0.0,0.0
3238,basegame,1.12,0.0,1.12
3239,basegame,9.23,0.0,9.23
3240,0,0.0,0.0,0.0
3241,0,0.0,0.0,0.0
3242,basegame,10.88,0.0,10.88
3243,freegame,1.02,0.15,1.17
3244,0,0.0,0.0,0.0
3245,0,0.0,0.0,0.0
3246,0,0.0,0.0,0.0
3247,0,0.0,0.0,0.0
3248,basegame,0.09,0.0,0.09
3249,0,0.0,0.0,0.0
3250,0,0.0,0.0,0.0
3251,0,0.0,0.0,0.0
3252,basegame,1.12,0.0,1.12
3253,0,0.0,0.0,0.0
3254,basegame,0.14,0.0,0.14
3255,0,0.0,0.0,0.0
3256,0,0.0,0.0,0.0
3257,0,0.0,0.0,0.0
3258,0,0.0,0.0,0.0
3259,0,0.0,0.0,0.0
3260,0,0.0,0.0,0.0
3261,basegame,0.67,0.0,0.67
3262,basegame,2.18,0.0,2.18
3263,0,0.0,0.0,0.0
3264,basegame,1.47,0.0,1.47
3265,0,0.0,0.0,0.0
3266,0,0.0,0.0,0.0
3267,basegame,0.35,0.0,0.35
3268,0,0.0,0.0,0.0
3269,basegame,3.54,0.0,3.54
3270,0,0.0,0.0,0.0
3271,basegame,1.12,0.0,1.12
3272,0,0.0,0.0,0.0
3273,basegame,1.86,0.0,1.86
3274,0,0.0,0.0,0.0
3275,0,0.0,0.0,0.0
3276,0,0.0,0.0,0.0
3277,freegame,0.0,1.31,1.31
3278,0,0.0,0.0,0.0
3279,0,0.0,0.0,0.0
3280,0,0.0,0.0,0.0
3281,basegame,0.52,0.0,0.52
3282,0,0.0,0.0,0.0
3283,freegame,0.79,0.28,1.07
3284,basegame,0.84,0.0,0.84
3285,0,0.0,0.0,0.0
3286,0,0.0,0.0,0.0
3287,0,0.0,0.0,0.0
3288,basegame,1.63,0.0,1.63
3289,basegame,0.09,0.0,0.09
3290,0,0.0,0.0,0.0
3291,basegame,0.19,0.0,0.19
3292,basegame,0.14,0.0,0.14
3293,0,0.0,0.0,0.0
3294,0,0.0,0.0,0.0
3295,0,0.0,0.0,0.0
3296,basegame,3.54,0.0,3.54
3297,0,0.0,0.0,0.0
3298,0,0.0,0.0,0.0
3299,0,0.0,0.0,0.0
3300,0,0.0,0.0,0.0
3301,0,0.0,0.0,0.0
3302,basegame,0.09,0.0,0.09
3303,0,0.0,0.0,0.0
3304,0,0.0,0.0,0.0
3305,0,0.0,0.0,0.0
3306,basegame,0.19,0.0,0.19
3307,0,0.0,0.0,0.0
3308,freegame,0.0,0.0,0.0
3309,freegame,0.0,0.09,0.09
3310,basegame,2.14,0.0,2.14
3311,0,0.0,0.0,0.0
3312,0,0.0,0.0,0.0
3313,0,0.0,0.0,0.0
3314,0,0.0,0.0,0.0
3315,freegame,0.0,31.58,31.58
3316,basegame,0.23,0.0,0.23
3317,freegame,0.0,0.04,0.04
3318,basegame,9.74,0.0,9.74
3319,0,0.0,0.0,0.0
3320,0,0.0,0.0,0.0
3321,0,0.0,0.0,0.0
3322,0,0.0,0.0,0.0
3323,0,0.0,0.0,0.0
3324,0,0.0,0.0,0.0
3325,basegame,0.28,0.0,0.28
3326,0,0.0,0.0,0.0
3327,basegame,0.57,0.0,0.57
3328,0,0.0,0.0,0.0
3329,0,0.0,0.0,0.0
3330,0,0.0,0.0,0.0
3331,0,0.0,0.0,0.0
3332,0,0.0,0.0,0.0
3333,0,0.0,0.0,0.0
3334,0,0.0,0.0,0.0
3335,basegame,1.59,0.0,1.59
3336,basegame,2.42,0.0,2.42
3337,basegame,0.84,0.0,0.84
3338,basegame,0.45,0.0,0.45
3339,0,0.0,0.0,0.0
3340,basegame,0.51,0.0,0.51
3341,0,0.0,0.0,0.0
3342,0,0.0,0.0,0.0
3343,0,0.0,0.0,0.0
3344,0,0.0,0.0,0.0
3345,0,0.0,0.0,0.0
3346,basegame,1.49,0.0,1.49
3347,0,0.0,0.0,0.0
3348,basegame,0.09,0.0,0.09
3349,0,0.0,0.0,0.0
3350,basegame,0.47,0.0,0.47
3351,0,0.0,0.0,0.0
3352,0,0.0,0.0,0.0
3353,basegame,0.17,0.0,0.17
3354,0,0.0,0.0,0.0
3355,basegame,1.07,0.0,1.07
3356,0,0.0,0.0,0.0
3357,0,0.0,0.0,0.0
3358,0,0.0,0.0,0.0
3359,0,0.0,0.0,0.0
3360,basegame,0.67,0.0,0.67
3361,0,0.0,0.0,0.0
3362,0,0.0,0.0,0.0
3363,0,0.0,0.0,0.0
3364,0,0.0,0.0,0.0
3365,basegame,0.11,0.0,0.11
3366,0,0.0,0.0,0.0
3367,0,0.0,0.0,0.0
3368,0,0.0,0.0,0.0
3369,0,0.0,0.0,0.0
3370,0,0.0,0.0,0.0
3371,0,0.0,0.0,0.0
3372,0,0.0,0.0,0.0
3373,0,0.0,0.0,0.0
3374,basegame,27.62,0.0,27.62
3375,0,0.0,0.0,0.0
3376,0,0.0,0.0,0.0
3377,0,0.0,0.0,0.0
3378,basegame,0.09,0.0,0.09
3379,basegame,2.14,0.0,2.14
3380,basegame,7.63,0.0,7.63
3381,basegame,1.17,0.0,1.17
3382,0,0.0,0.0,0.0
3383,0,0.0,0.0,0.0
3384,0,0.0,0.0,0.0
3385,0,0.0,0.0,0.0
3386,basegame,0.33,0.0,0.33
3387,0,0.0,0.0,0.0
3388,0,0.0,0.0,0.0
3389,0,0.0,0.0,0.0
3390,basegame,2.23,0.0,2.23
3391,basegame,1.12,0.0,1.12
3392,0,0.0,0.0,0.0
3393,0,0.0,0.0,0.0
3394,basegame,1.3,0.0,1.3
3395,0,0.0,0.0,0.0
3396,0,0.0,0.0,0.0
3397,0,0.0,0.0,0.0
3398,0,0.0,0.0,0.0
3399,0,0.0,0.0,0.0
3400,basegame,0.8,0.0,0.8
3401,0,0.0,0.0,0.0
3402,0,0.0,0.0,0.0
3403,0,0.0,0.0,0.0
3404,basegame,1.16,0.0,1.16
3405,0,0.0,0.0,0.0
3406,0,0.0,0.0,0.0
3407,0,0.0,0.0,0.0
3408,basegame,0.67,0.0,0.67
3409,0,0.0,0.0,0.0
3410,0,0.0,0.0,0.0
3411,0,0.0,0.0,0.0
3412,freegame,0.19,6.34,6.53
3413,basegame,1.67,0.0,1.67
3414,0,0.0,0.0,0.0
3415,0,0.0,0.0,0.0
3416,0,0.0,0.0,0.0
3417,0,0.0,0.0,0.0
3418,0,0.0,0.0,0.0
3419,0,0.0,0.0,0.0
3420,0,0.0,0.0,0.0
3421,0,0.0,0.0,0.0
3422,0,0.0,0.0,0.0
3423,0,0.0,0.0,0.0
3424,0,0.0,0.0,0.0
3425,0,0.0,0.0,0.0
3426,0,0.0,0.0,0.0
3427,0,0.0,0.0,0.0
3428,0,0.0,0.0,0.0
3429,0,0.0,0.0,0.0
3430,basegame,2.82,0.0,2.82
3431,0,0.0,0.0,0.0
3432,0,0.0,0.0,0.0
3433,0,0.0,0.0,0.0
3434,basegame,1.03,0.0,1.03
3435,freegame,0.0,0.0,0.0
3436,basegame,2.51,0.0,2.51
3437,basegame,0.36,0.0,0.36
3438,0,0.0,0.0,0.0
3439,0,0.0,0.0,0.0
3440,basegame,5.3,0.0,5.3
3441,0,0.0,0.0,0.0
3442,basegame,0.74,0.0,0.74
3443,0,0.0,0.0,0.0
3444,basegame,0.09,0.0,0.09
3445,0,0.0,0.0,0.0
3446,freegame,0.0,8.75,8.75
3447,0,0.0,0.0,0.0
3448,0,0.0,0.0,0.0
3449,0,0.0,0.0,0.0
3450,0,0.0,0.0,0.0
3451,0,0.0,0.0,0.0
3452,0,0.0,0.0,0.0
3453,0,0.0,0.0,0.0
3454,0,0.0,0.0,0.0
3455,freegame,0.0,13.46,13.46
3456,0,0.0,0.0,0.0
3457,freegame,0.6,0.01,0.61
3458,0,0.0,0.0,0.0
3459,0,0.0,0.0,0.0
3460,0,0.0,0.0,0.0
3461,0,0.0,0.0,0.0
3462,0,0.0,0.0,0.0
3463,0,0.0,0.0,0.0
3464,0,0.0,0.0,0.0
3465,basegame,0.35,0.0,0.35
3466,0,0.0,0.0,0.0
3467,0,0.0,0.0,0.0
3468,0,0.0,0.0,0.0
3469,0,0.0,0.0,0.0
3470,basegame,0.45,0.0,0.45
3471,0,0.0,0.0,0.0
3472,0,0.0,0.0,0.0
3473,0,0.0,0.0,0.0
3474,freegame,0.0,1.48,1.48
3475,basegame,0.11,0.0,0.11
3476,basegame,0.19,0.0,0.19
3477,0,0.0,0.0,0.0
3478,basegame,0.28,0.0,0.28
3479,0,0.0,0.0,0.0
3480,0,0.0,0.0,0.0
3481,0,0.0,0.0,0.0
3482,0,0.0,0.0,0.0
3483,0,0.0,0.0,0.0
3484,0,0.0,0.0,0.0
3485,basegame,25.58,0.0,25.58
3486,0,0.0,0.0,0.0
3487,0,0.0,0.0,0.0
3488,0,0.0,0.0,0.0
3489,0,0.0,0.0,0.0
3490,basegame,5.92,0.0,5.92
3491,basegame,0.09,0.0,0.09
3492,basegame,1.3,0.0,1.3
3493,0,0.0,0.0,0.0
3494,0,0.0,0.0,0.0
3495,basegame,0.28,0.0,0.28
3496,0,0.0,0.0,0.0
3497,0,0.0,0.0,0.0
3498,0,0.0,0.0,0.0
3499,basegame,14.04,0.0,14.04
3500,0,0.0,0.0,0.0
3501,basegame,5.12,0.0,5.12
3502,basegame,0.56,0.0,0.56
3503,0,0.0,0.0,0.0
3504,0,0.0,0.0,0.0
3505,0,0.0,0.0,0.0
3506,0,0.0,0.0,0.0
3507,0,0.0,0.0,0.0
3508,0,0.0,0.0,0.0
3509,0,0.0,0.0,0.0
3510,0,0.0,0.0,0.0
3511,0,0.0,0.0,0.0
3512,0,0.0,0.0,0.0
3513,0,0.0,0.0,0.0
3514,0,0.0,0.0,0.0
3515,0,0.0,0.0,0.0
3516,0,0.0,0.0,0.0
3517,basegame,0.35,0.0,0.35
3518,basegame,0.11,0.0,0.11
3519,0,0.0,0.0,0.0
3520,0,0.0,0.0,0.0
3521,0,0.0,0.0,0.0
3522,basegame,0.11,0.0,0.11
3523,basegame,10.04,0.0,10.04
3524,basegame,0.17,0.0,0.17
3525,0,0.0,0.0,0.0
3526,0,0.0,0.0,0.0
3527,0,0.0,0.0,0.0
3528,0,0.0,0.0,0.0
3529,basegame,0.42,0.0,0.42
3530,basegame,0.35,0.0,0.35
3531,basegame,10.04,0.0,10.04
3532,0,0.0,0.0,0.0
3533,basegame,0.71,0.0,0.71
3534,0,0.0,0.0,0.0
3535,0,0.0,0.0,0.0
3536,freegame,0.0,0.92,0.92
3537,0,0.0,0.0,0.0
3538,basegame,8.42,0.0,8.42
3539,0,0.0,0.0,0.0
3540,0,0.0,0.0,0.0
3541,0,0.0,0.0,0.0
3542,0,0.0,0.0,0.0
3543,0,0.0,0.0,0.0
3544,basegame,0.28,0.0,0.28
3545,0,0.0,0.0,0.0
3546,0,0.0,0.0,0.0
3547,basegame,0.14,0.0,0.14
3548,basegame,0.19,0.0,0.19
3549,0,0.0,0.0,0.0
3550,0,0.0,0.0,0.0
3551,0,0.0,0.0,0.0
3552,0,0.0,0.0,0.0
3553,0,0.0,0.0,0.0
3554,0,0.0,0.0,0.0
3555,0,0.0,0.0,0.0
3556,0,0.0,0.0,0.0
3557,basegame,0.56,0.0,0.56
3558,0,0.0,0.0,0.0
3559,basegame,0.35,0.0,0.35
3560,basegame,0.11,0.0,0.11
3561,0,0.0,0.0,0.0
3562,0,0.0,0.0,0.0
3563,0,0.0,0.0,0.0
3564,0,0.0,0.0,0.0
3565,0,0.0,0.0,0.0
3566,0,0.0,0.0,0.0
3567,0,0.0,0.0,0.0
3568,basegame,1.3,0.0,1.3
3569,0,0.0,0.0,0.0
3570,0,0.0,0.0,0.0
3571,freegame,1.52,22.08,23.6
3572,0,0.0,0.0,0.0
3573,0,0.0,0.0,0.0
3574,0,0.0,0.0,0.0
3575,freegame,0.0,0.01,0.01
3576,freegame,0.0,0.0,0.0
3577,0,0.0,0.0,0.0
3578,0,0.0,0.0,0.0
3579,basegame,7.25,0.0,7.25
3580,0,0.0,0.0,0.0
3581,0,0.0,0.0,0.0
3582,0,0.0,0.0,0.0
3583,0,0.0,0.0,0.0
3584,basegame,0.14,0.0,0.14
3585,0,0.0,0.0,0.0
3586,0,0.0,0.0,0.0
3587,0,0.0,0.0,0.0
3588,0,0.0,0.0,0.0
3589,basegame,2.74,0.0,2.74
3590,0,0.0,0.0,0.0
3591,basegame,0.61,0.0,0.61
3592,0,0.0,0.0,0.0
3593,freegame,0.0,2.68,2.68
3594,basegame,0.17,0.0,0.17
3595,freegame,0.0,0.21,0.21
3596,0,0.0,0.0,0.0
3597,basegame,0.09,0.0,0.09
3598,0,0.0,0.0,0.0
3599,0,0.0,0.0,0.0
3600,0,0.0,0.0,0.0
3601,0,0.0,0.0,0.0
3602,0,0.0,0.0,0.0
3603,0,0.0,0.0,0.0
3604,0,0.0,0.0,0.0
3605,basegame,0.35,0.0,0.35
3606,0,0.0,0.0,0.0
3607,0,0.0,0.0,0.0
3608,0,0.0,0.0,0.0
3609,0,0.0,0.0,0.0
3610,0,0.0,0.0,0.0
3611,0,0.0,0.0,0.0
3612,basegame,6.77,0.0,6.77
3613,0,0.0,0.0,0.0
3614,0,0.0,0.0,0.0
3615,0,0.0,0.0,0.0
3616,basegame,0.09,0.0,0.09
3617,basegame,3.72,0.0,3.72
3618,basegame,0.19,0.0,0.19
3619,0,0.0,0.0,0.0
3620,basegame,22.46,0.0,22.46
3621,0,0.0,0.0,0.0
3622,basegame,1.73,0.0,1.73
3623,basegame,0.28,0.0,0.28
3624,0,0.0,0.0,0.0
3625,basegame,0.84,0.0,0.84
3626,basegame,1.49,0.0,1.49
3627,0,0.0,0.0,0.0
3628,basegame,1.84,0.0,1.84
3629,0,0.0,0.0,0.0
3630,basegame,0.23,0.0,0.23
3631,0,0.0,0.0,0.0
3632,0,0.0,0.0,0.0
3633,basegame,0.23,0.0,0.23
3634,0,0.0,0.0,0.0
3635,0,0.0,0.0,0.0
3636,basegame,5.95,0.0,5.95
3637,basegame,0.89,0.0,0.89
3638,basegame,0.42,0.0,0.42
3639,0,0.0,0.0,0.0
3640,0,0.0,0.0,0.0
3641,0,0.0,0.0,0.0
3642,0,0.0,0.0,0.0
3643,0,0.0,0.0,0.0
3644,basegame,5.95,0.0,5.95
3645,0,0.0,0.0,0.0
3646,0,0.0,0.0,0.0
3647,0,0.0,0.0,0.0
3648,0,0.0,0.0,0.0
3649,0,0.0,0.0,0.0
3650,0,0.0,0.0,0.0
3651,0,0.0,0.0,0.0
3652,0,0.0,0.0,0.0
3653,basegame,1.17,0.0,1.17
3654,basegame,0.42,0.0,0.42
3655,0,0.0,0.0,0.0
3656,0,0.0,0.0,0.0
3657,0,0.0,0.0,0.0
3658,basegame,0.47,0.0,0.47
3659,0,0.0,0.0,0.0
3660,0,0.0,0.0,0.0
3661,freegame,0.0,1.46,1.46
3662,0,0.0,0.0,0.0
3663,0,0.0,0.0,0.0
3664,basegame,2.79,0.0,2.79
3665,0,0.0,0.0,0.0
3666,basegame,6.7,0.0,6.7
3667,0,0.0,0.0,0.0
3668,basegame,0.28,0.0,0.28
3669,basegame,4.22,0.0,4.22
3670,0,0.0,0.0,0.0
3671,0,0.0,0.0,0.0
3672,0,0.0,0.0,0.0
3673,0,0.0,0.0,0.0
3674,0,0.0,0.0,0.0
3675,0,0.0,0.0,0.0
3676,0,0.0,0.0,0.0
3677,0,0.0,0.0,0.0
3678,0,0.0,0.0,0.0
3679,basegame,0.84,0.0,0.84
3680,0,0.0,0.0,0.0
3681,0,0.0,0.0,0.0
3682,0,0.0,0.0,0.0
3683,basegame,7.66,0.0,7.66
3684,freegame,0.0,4.2,4.2
3685,0,0.0,0.0,0.0
3686,basegame,1.81,0.0,1.81
3687,basegame,0.11,0.0,0.11
3688,0,0.0,0.0,0.0
3689,0,0.0,0.0,0.0
3690,basegame,2.7,0.0,2.7
3691,basegame,0.22,0.0,0.22
3692,0,0.0,0.0,0.0
3693,0,0.0,0.0,0.0
3694,0,0.0,0.0,0.0
3695,0,0.0,0.0,0.0
3696,0,0.0,0.0,0.0
3697,0,0.0,0.0,0.0
3698,basegame,0.59,0.0,0.59
3699,basegame,0.28,0.0,0.28
3700,basegame,0.11,0.0,0.11
3701,basegame,4.93,0.0,4.93
3702,0,0.0,0.0,0.0
3703,0,0.0,0.0,0.0
3704,0,0.0,0.0,0.0
3705,0,0.0,0.0,0.0
3706,0,0.0,0.0,0.0
3707,basegame,10.86,0.0,10.86
3708,0,0.0,0.0,0.0
3709,0,0.0,0.0,0.0
3710,0,0.0,0.0,0.0
3711,0,0.0,0.0,0.0
3712,0,0.0,0.0,0.0
3713,basegame,0.33,0.0,0.33
3714,0,0.0,0.0,0.0
3715,basegame,7.44,0.0,7.44
3716,freegame,0.0,0.05,0.05
3717,basegame,1.49,0.0,1.49
3718,basegame,0.22,0.0,0.22
3719,0,0.0,0.0,0.0
3720,basegame,0.11,0.0,0.11
3721,0,0.0,0.0,0.0
3722,0,0.0,0.0,0.0
3723,0,0.0,0.0,0.0
3724,0,0.0,0.0,0.0
3725,0,0.0,0.0,0.0
3726,basegame,1.67,0.0,1.67
3727,basegame,0.52,0.0,0.52
3728,0,0.0,0.0,0.0
3729,0,0.0,0.0,0.0
3730,0,0.0,0.0,0.0
3731,basegame,15.4,0.0,15.4
3732,basegame,0.81,0.0,0.81
3733,basegame,3.68,0.0,3.68
3734,0,0.0,0.0,0.0
3735,0,0.0,0.0,0.0
3736,0,0.0,0.0,0.0
3737,0,0.0,0.0,0.0
3738,basegame,0.09,0.0,0.09
3739,basegame,2.69,0.0,2.69
3740,basegame,10.04,0.0,10.04
3741,0,0.0,0.0,0.0
3742,0,0.0,0.0,0.0
3743,basegame,4.46,0.0,4.46
3744,0,0.0,0.0,0.0
3745,0,0.0,0.0,0.0
3746,0,0.0,0.0,0.0
3747,0,0.0,0.0,0.0
3748,0,0.0,0.0,0.0
3749,basegame,0.58,0.0,0.58
3750,basegame,1.45,0.0,1.45
3751,freegame,0.17,2.77,2.94
3752,freegame,0.0,0.0,0.0
3753,basegame,1.12,0.0,1.12
3754,basegame,0.28,0.0,0.28
3755,basegame,1.38,0.0,1.38
3756,0,0.0,0.0,0.0
3757,0,0.0,0.0,0.0
3758,0,0.0,0.0,0.0
3759,basegame,0.5,0.0,0.5
3760,0,0.0,0.0,0.0
3761,basegame,0.84,0.0,0.84
3762,basegame,0.22,0.0,0.22
3763,0,0.0,0.0,0.0
3764,0,0.0,0.0,0.0
3765,0,0.0,0.0,0.0
3766,0,0.0,0.0,0.0
3767,basegame,1.95,0.0,1.95
3768,freegame,0.0,1.54,1.54
3769,0,0.0,0.0,0.0
3770,0,0.0,0.0,0.0
3771,0,0.0,0.0,0.0
3772,0,0.0,0.0,0.0
3773,basegame,0.23,0.0,0.23
3774,freegame,0.0,4.24,4.24
3775,0,0.0,0.0,0.0
3776,0,0.0,0.0,0.0
3777,basegame,0.19,0.0,0.19
3778,basegame,0.56,0.0,0.56
3779,0,0.0,0.0,0.0
3780,basegame,0.28,0.0,0.28
3781,basegame,18.56,0.0,18.56
3782,0,0.0,0.0,0.0
3783,0,0.0,0.0,0.0
3784,0,0.0,0.0,0.0
3785,basegame,2.9,0.0,2.9
3786,0,0.0,0.0,0.0
3787,0,0.0,0.0,0.0
3788,0,0.0,0.0,0.0
3789,0,0.0,0.0,0.0
3790,0,0.0,0.0,0.0
3791,0,0.0,0.0,0.0
3792,0,0.0,0.0,0.0
3793,0,0.0,0.0,0.0
3794,0,0.0,0.0,0.0
3795,0,0.0,0.0,0.0
3796,0,0.0,0.0,0.0
3797,0,0.0,0.0,0.0
3798,0,0.0,0.0,0.0
3799,0,0.0,0.0,0.0
3800,0,0.0,0.0,0.0
3801,basegame,6.17,0.0,6.17
3802,0,0.0,0.0,0.0
3803,0,0.0,0.0,0.0
3804,0,0.0,0.0,0.0
3805,0,0.0,0.0,0.0
3806,freegame,0.0,11.86,11.86
3807,0,0.0,0.0,0.0
3808,0,0.0,0.0,0.0
3809,basegame,24.55,0.0,24.55
3810,0,0.0,0.0,0.0
3811,0,0.0,0.0,0.0
3812,0,0.0,0.0,0.0
3813,0,0.0,0.0,0.0
3814,basegame,1.67,0.0,1.67
3815,0,0.0,0.0,0.0
3816,basegame,1.4,0.0,1.4
3817,0,0.0,0.0,0.0
3818,freegame,0.0,23.69,23.69
3819,0,0.0,0.0,0.0
3820,0,0.0,0.0,0.0
3821,0,0.0,0.0,0.0
3822,0,0.0,0.0,0.0
3823,basegame,1.86,0.0,1.86
3824,0,0.0,0.0,0.0
3825,0,0.0,0.0,0.0
3826,0,0.0,0.0,0.0
3827,0,0.0,0.0,0.0
3828,0,0.0,0.0,0.0
3829,0,0.0,0.0,0.0
3830,0,0.0,0.0,0.0
3831,0,0.0,0.0,0.0
3832,0,0.0,0.0,0.0
3833,0,0.0,0.0,0.0
3834,freegame,0.28,0.26,0.54
3835,0,0.0,0.0,0.0
3836,0,0.0,0.0,0.0
3837,basegame,0.09,0.0,0.09
3838,0,0.0,0.0,0.0
3839,0,0.0,0.0,0.0
3840,basegame,0.28,0.0,0.28
3841,0,0.0,0.0,0.0
3842,0,0.0,0.0,0.0
3843,basegame,0.35,0.0,0.35
3844,0,0.0,0.0,0.0
3845,0,0.0,0.0,0.0
3846,0,0.0,0.0,0.0
3847,0,0.0,0.0,0.0
3848,0,0.0,0.0,0.0
3849,basegame,0.23,0.0,0.23
3850,basegame,0.33,0.0,0.33
3851,0,0.0,0.0,0.0
3852,basegame,0.14,0.0,0.14
3853,0,0.0,0.0,0.0
3854,0,0.0,0.0,0.0
3855,0,0.0,0.0,0.0
3856,0,0.0,0.0,0.0
3857,basegame,2.93,0.0,2.93
3858,basegame,0.98,0.0,0.98
3859,0,0.0,0.0,0.0
3860,0,0.0,0.0,0.0
3861,0,0.0,0.0,0.0
3862,0,0.0,0.0,0.0
3863,0,0.0,0.0,0.0
3864,0,0.0,0.0,0.0
3865,0,0.0,0.0,0.0
3866,0,0.0,0.0,0.0
3867,0,0.0,0.0,0.0
3868,basegame,0.74,0.0,0.74
3869,0,0.0,0.0,0.0
3870,0,0.0,0.0,0.0
3871,0,0.0,0.0,0.0
3872,0,0.0,0.0,0.0
3873,basegame,2.6,0.0,2.6
3874,basegame,0.51,0.0,0.51
3875,0,0.0,0.0,0.0
3876,basegame,0.28,0.0,0.28
3877,0,0.0,0.0,0.0
3878,0,0.0,0.0,0.0
3879,0,0.0,0.0,0.0
3880,0,0.0,0.0,0.0
3881,0,0.0,0.0,0.0
3882,basegame,2.98,0.0,2.98
3883,basegame,1.68,0.0,1.68
3884,0,0.0,0.0,0.0
3885,0,0.0,0.0,0.0
3886,0,0.0,0.0,0.0
3887,0,0.0,0.0,0.0
3888,basegame,0.42,0.0,0.42
3889,basegame,2.76,0.0,2.76
3890,basegame,0.73,0.0,0.73
3891,0,0.0,0.0,0.0
3892,basegame,0.09,0.0,0.09
3893,0,0.0,0.0,0.0
3894,0,0.0,0.0,0.0
3895,0,0.0,0.0,0.0
3896,0,0.0,0.0,0.0
3897,0,0.0,0.0,0.0
3898,0,0.0,0.0,0.0
3899,0,0.0,0.0,0.0
3900,0,0.0,0.0,0.0
3901,0,0.0,0.0,0.0
3902,0,0.0,0.0,0.0
3903,basegame,0.79,0.0,0.79
3904,0,0.0,0.0,0.0
3905,0,0.0,0.0,0.0
3906,0,0.0,0.0,0.0
3907,0,0.0,0.0,0.0
3908,0,0.0,0.0,0.0
3909,basegame,0.09,0.0,0.09
3910,basegame,1.41,0.0,1.41
3911,0,0.0,0.0,0.0
3912,0,0.0,0.0,0.0
3913,0,0.0,0.0,0.0
3914,0,0.0,0.0,0.0
3915,0,0.0,0.0,0.0
3916,0,0.0,0.0,0.0
3917,0,0.0,0.0,0.0
3918,basegame,22.07,0.0,22.07
3919,basegame,0.11,0.0,0.11
3920,0,0.0,0.0,0.0
3921,0,0.0,0.0,0.0
3922,basegame,0.35,0.0,0.35
3923,basegame,5.15,0.0,5.15
3924,0,0.0,0.0,0.0
3925,0,0.0,0.0,0.0
3926,0,0.0,0.0,0.0
3927,0,0.0,0.0,0.0
3928,basegame,5.75,0.0,5.75
3929,freegame,0.0,15.54,15.54
3930,basegame,0.28,0.0,0.28
3931,basegame,0.17,0.0,0.17
3932,0,0.0,0.0,0.0
3933,0,0.0,0.0,0.0
3934,basegame,4.74,0.0,4.74
3935,0,0.0,0.0,0.0
3936,basegame,0.37,0.0,0.37
3937,basegame,2.28,0.0,2.28
3938,0,0.0,0.0,0.0
3939,0,0.0,0.0,0.0
3940,basegame,0.42,0.0,0.42
3941,0,0.0,0.0,0.0
3942,basegame,20.09,0.0,20.09
3943,0,0.0,0.0,0.0
3944,0,0.0,0.0,0.0
3945,freegame,0.0,8.79,8.79
3946,0,0.0,0.0,0.0
3947,basegame,0.89,0.0,0.89
3948,basegame,5.11,0.0,5.11
3949,0,0.0,0.0,0.0
3950,0,0.0,0.0,0.0
3951,0,0.0,0.0,0.0
3952,basegame,0.11,0.0,0.11
3953,basegame,0.09,0.0,0.09
3954,0,0.0,0.0,0.0
3955,basegame,10.42,0.0,10.42
3956,0,0.0,0.0,0.0
3957,0,0.0,0.0,0.0
3958,0,0.0,0.0,0.0
3959,0,0.0,0.0,0.0
3960,0,0.0,0.0,0.0
3961,0,0.0,0.0,0.0
3962,0,0.0,0.0,0.0
3963,basegame,2.61,0.0,2.61
3964,0,0.0,0.0,0.0
3965,0,0.0,0.0,0.0
3966,0,0.0,0.0,0.0
3967,basegame,0.84,0.0,0.84
3968,0,0.0,0.0,0.0
3969,0,0.0,0.0,0.0
3970,0,0.0,0.0,0.0
3971,0,0.0,0.0,0.0
3972,0,0.0,0.0,0.0
3973,0,0.0,0.0,0.0
3974,0,0.0,0.0,0.0
3975,0,0.0,0.0,0.0
3976,basegame,0.28,0.0,0.28
3977,0,0.0,0.0,0.0
3978,0,0.0,0.0,0.0
3979,0,0.0,0.0,0.0
3980,basegame,5.02,0.0,5.02
3981,basegame,5.94,0.0,5.94
3982,0,0.0,0.0,0.0
3983,freegame,0.0,1.17,1.17
3984,0,0.0,0.0,0.0
3985,0,0.0,0.0,0.0
3986,0,0.0,0.0,0.0
3987,basegame,0.93,0.0,0.93
3988,0,0.0,0.0,0.0
3989,0,0.0,0.0,0.0
3990,freegame,0.0,7.51,7.51
3991,0,0.0,0.0,0.0
3992,0,0.0,0.0,0.0
3993,0,0.0,0.0,0.0
3994,0,0.0,0.0,0.0
3995,0,0.0,0.0,0.0
3996,basegame,0.23,0.0,0.23
3997,0,0.0,0.0,0.0
3998,basegame,0.93,0.0,0.93
3999,0,0.0,0.0,0.0
4000,0,0.0,0.0,0.0
